  Event Name,       Type,     Event ID,    Version,    Channel,      Level,     Opcode,       Task,            Keyword,        PID,        TID,     Processor Number,  Instance ID,   Parent Instance ID,                              Activity ID,                      Related Activity ID,           Clock-Time, Kernel(ms),   User(ms), User Data
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x000019F0, 0x00001A28,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395517865333,       3930,       3825, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x000019F0, 0x000024F4,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395518525558,       8505,      63015, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x000019F0, 0x000024F4,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395518526156,       8505,      63015, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x000004E0, 0x00001B80,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395518645245,         30,         75, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x000004E0, 0x00001B80,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395518645852,         30,         75, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395531916386,    8594940,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395531917140,    8594940,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395531956514,    8594940,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395531957019,    8594940,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395532117886,    8594955,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395532119076,    8594955,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395555226405,    8597085,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395564427522,    8597970,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395565448977,    8598060,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395568637249,    8598375,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395569672251,    8598465,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395569673078,    8598465,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395569673768,    8598465,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395570712156,    8598570,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395570714043,    8598570,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395570889884,    8598585,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395571110093,    8598615,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395571111007,    8598615,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395571650916,    8598660,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395571690927,    8598660,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395572709997,    8598765,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395572711451,    8598765,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395572792393,    8598765,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395593126215,    8600715,          0, "Aggiunto pacchetto"
